1403715539362142976,0.54002,-1.86377,0.61561,0.23610,0.74320,-0.33983,0.52577,
1403715539462142976,0.41557,-1.81188,0.55328,0.25372,0.73382,-0.36581,0.51314,
1403715539562142976,0.30199,-1.75701,0.50453,0.25952,0.72517,-0.38931,0.50519,
1403715539662142976,0.19190,-1.70814,0.47604,0.25903,0.71510,-0.40793,0.50510,
1403715539762142976,0.08800,-1.65917,0.47214,0.26227,0.70627,-0.41724,0.50824,
1403715539862142976,-0.01664,-1.62236,0.46928,0.26532,0.70486,-0.41864,0.50746,
1403715539962142976,-0.12066,-1.58479,0.48706,0.25673,0.71149,-0.42109,0.50055,
1403715540062142976,-0.22850,-1.55517,0.51369,0.24201,0.72117,-0.42611,0.48966,
1403715540162142976,-0.32321,-1.53626,0.54245,0.22313,0.72832,-0.43309,0.48187,
1403715540362142976,-0.53589,-1.54056,0.61422,0.22384,0.73240,-0.42570,0.48194,
1403715540462142976,-0.62798,-1.56736,0.65063,0.23346,0.73846,-0.41577,0.47677,
1403715540562142976,-0.70568,-1.60536,0.67889,0.23869,0.74815,-0.41142,0.46263,
1403715540662142976,-0.78520,-1.65787,0.70968,0.23687,0.75373,-0.41447,0.45167,
1403715540762142976,-0.84922,-1.72097,0.73618,0.22573,0.75031,-0.42670,0.45167,
1403715540862142976,-0.90620,-1.79744,0.76047,0.22528,0.74230,-0.43169,0.46032,
1403715540962142976,-0.95461,-1.89104,0.78344,0.23063,0.73508,-0.43101,0.46978,
1403715541062142976,-1.00164,-1.99858,0.79619,0.23925,0.73167,-0.42608,0.47527,
1403715541162142976,-1.04043,-2.11278,0.82099,0.24164,0.73066,-0.42409,0.47739,
1403715541262142976,-1.08617,-2.23544,0.82981,0.23366,0.71928,-0.42947,0.49355,
1403715541362142976,-1.12141,-2.37008,0.84563,0.24006,0.71066,-0.42851,0.50369,
1403715541462142976,-1.16607,-2.50595,0.85373,0.25014,0.71378,-0.42436,0.49786,
1403715541562142976,-1.21213,-2.64616,0.85889,0.25307,0.72389,-0.42399,0.48185,
1403715541662142976,-1.26071,-2.79044,0.86575,0.25472,0.73214,-0.42330,0.46894,
1403715541762142976,-1.27953,-2.93859,0.87259,0.27004,0.73820,-0.41179,0.46105,
1403715541862142976,-1.29762,-3.09811,0.88115,0.29403,0.74016,-0.39337,0.45931,
1403715541962142976,-1.33451,-3.25284,0.88966,0.31178,0.74254,-0.37519,0.45898,
1403715542062142976,-1.32754,-3.40062,0.90046,0.32180,0.74650,-0.35534,0.46143,
1403715542162142976,-1.31086,-3.53725,0.91174,0.32374,0.74562,-0.33492,0.47651,
1403715542262142976,-1.27807,-3.66150,0.92452,0.31705,0.74201,-0.31515,0.49958,
1403715542362142976,-1.23048,-3.76870,0.93815,0.29808,0.73859,-0.29996,0.52503,
1403715542462142976,-1.18407,-3.85917,0.95570,0.26943,0.73189,-0.28781,0.55580,
1403715542562142976,-1.13640,-3.93521,0.97641,0.24542,0.72791,-0.27664,0.57740,
1403715542662142976,-1.08397,-4.00322,0.98652,0.22710,0.73640,-0.26894,0.57777,
1403715542762142976,-1.03902,-4.05795,0.99210,0.21450,0.74357,-0.26310,0.57608,
1403715542862142976,-1.00065,-4.10158,0.99611,0.20577,0.75235,-0.25982,0.56931,
1403715543062142976,-0.97426,-4.15701,0.99788,0.18466,0.75500,-0.26523,0.57055,
1403715543262142976,-0.95552,-4.19567,0.98425,0.17988,0.74768,-0.27023,0.57931,
1403715543462142976,-0.97250,-4.23734,0.95895,0.18632,0.74470,-0.27107,0.58071,
1403715543562142976,-0.96445,-4.26775,0.94422,0.19430,0.74383,-0.26750,0.58088,
1403715543662142976,-0.98815,-4.27209,0.93185,0.20546,0.73834,-0.26161,0.58668,
1403715543762142976,-1.01269,-4.27023,0.92296,0.22458,0.73332,-0.25621,0.58836,
1403715543862142976,-1.05326,-4.26482,0.90191,0.24956,0.72979,-0.25605,0.58272,
1403715543962142976,-1.08957,-4.24229,0.88013,0.27271,0.72766,-0.26603,0.57041,
1403715544062142976,-1.13518,-4.20541,0.85413,0.29466,0.72518,-0.28501,0.55323,
1403715544162142976,-1.17546,-4.14421,0.81963,0.30233,0.71713,-0.32324,0.53837,
1403715544262142976,-1.22087,-4.07661,0.77345,0.31183,0.70276,-0.36759,0.52323,
1403715544362142976,-1.25624,-3.99926,0.70995,0.32267,0.68337,-0.41453,0.50700,
1403715544462142976,-1.28904,-3.92037,0.64012,0.33450,0.66026,-0.45764,0.49268,
1403715544562142976,-1.32753,-3.83187,0.57080,0.34909,0.63848,-0.49116,0.47879,
1403715544662142976,-1.36747,-3.74362,0.51470,0.36141,0.62216,-0.51288,0.46825,
1403715544762142976,-1.39678,-3.65039,0.48444,0.37685,0.60916,-0.51927,0.46612,
1403715544862142976,-1.42502,-3.55342,0.48116,0.38725,0.60202,-0.51977,0.46631,
1403715544962142976,-1.45815,-3.44846,0.49977,0.38786,0.60267,-0.52196,0.46251,
1403715545062142976,-1.48746,-3.33275,0.52552,0.38574,0.60559,-0.52743,0.45419,
1403715545162142976,-1.52136,-3.22178,0.54109,0.38732,0.60496,-0.53519,0.44449,
1403715545262142976,-1.54502,-3.10345,0.55442,0.39081,0.59980,-0.54651,0.43456,
1403715545362142976,-1.58305,-2.98801,0.54277,0.39385,0.59077,-0.55984,0.42715,
1403715545462142976,-1.61566,-2.87070,0.53595,0.38916,0.57688,-0.57500,0.43028,
1403715545562142976,-1.64110,-2.75357,0.53426,-0.38125,-0.56348,0.58889,-0.43629,
1403715545662142976,-1.67703,-2.63917,0.53656,-0.37515,-0.55393,0.59780,-0.44166,
1403715545762142976,-1.72233,-2.52270,0.54627,-0.37219,-0.55337,0.59879,-0.44353,
1403715545862142976,-1.77015,-2.41163,0.54983,-0.37261,-0.56126,0.59150,-0.44303,
1403715545962142976,-1.82337,-2.30090,0.55552,0.37434,0.57781,-0.57496,0.44208,
1403715546062142976,-1.87810,-2.18787,0.56577,0.37194,0.59958,-0.55146,0.44503,
1403715546162142976,-1.94401,-2.07995,0.57130,0.36033,0.62294,-0.52466,0.45479,
1403715546262142976,-1.99791,-1.97164,0.58415,0.34190,0.64728,-0.49448,0.46863,
1403715546362142976,-2.04981,-1.86311,0.59638,0.31902,0.67066,-0.46260,0.48418,
1403715546462142976,-2.10121,-1.75080,0.61212,0.29297,0.69394,-0.42969,0.49799,
1403715546562142976,-2.15053,-1.65314,0.63116,0.26652,0.71592,-0.39470,0.51053,
1403715546662142976,-2.19523,-1.54201,0.63894,0.24131,0.74000,-0.35642,0.51686,
1403715546762142976,-2.24821,-1.43425,0.64903,0.21229,0.76769,-0.31865,0.51386,
1403715546862142976,-2.29273,-1.33172,0.65580,0.17812,0.79255,-0.28497,0.50886,
1403715546962142976,-2.33488,-1.23712,0.66617,0.15151,0.81004,-0.24669,0.50992,
1403715547062142976,-2.36037,-1.14923,0.67514,0.13416,0.82421,-0.20240,0.51158,
1403715547162142976,-2.38539,-1.06439,0.68443,0.11398,0.83411,-0.16035,0.51532,
1403715547262142976,-2.38809,-0.98780,0.69558,0.09444,0.84105,-0.11839,0.51933,
1403715547362142976,-2.37970,-0.91099,0.70421,0.07571,0.84663,-0.08058,0.52057,
1403715547462142976,-2.36626,-0.83270,0.71231,0.05400,0.85332,-0.04973,0.51619,
1403715547562142976,-2.33860,-0.75048,0.72468,0.03236,0.85883,-0.01874,0.51090,
1403715547662142976,-2.28496,-0.68175,0.72756,0.01152,0.86135,0.01610,0.50763,
1403715547762142976,-2.23060,-0.59181,0.73254,-0.00725,0.86156,0.05181,0.50496,
1403715547862142976,-2.16023,-0.49913,0.73744,-0.02818,0.85937,0.08458,0.50353,
1403715547962142976,-2.07247,-0.40471,0.74366,-0.04910,0.85103,0.11352,0.51035,
1403715548062142976,-1.97366,-0.30419,0.74938,-0.06857,0.83782,0.13171,0.52537,
1403715548162142976,-1.86566,-0.20283,0.75432,-0.07863,0.82322,0.14502,0.54322,
1403715548262142976,-1.76588,-0.08718,0.75869,-0.08105,0.81246,0.15374,0.55651,
1403715548362142976,-1.65375,0.01830,0.75332,-0.08165,0.80733,0.15686,0.56299,
1403715548462142976,-1.54501,0.13198,0.73656,-0.07961,0.80658,0.15670,0.56439,
1403715548562142976,-1.44257,0.25015,0.71117,-0.08182,0.80811,0.15104,0.56343,
1403715548662142976,-1.34128,0.37134,0.68767,-0.08438,0.81016,0.14362,0.56204,
1403715548762142976,-1.24589,0.49795,0.66491,-0.08560,0.81076,0.13683,0.56269,
1403715548862142976,-1.14573,0.62047,0.64377,-0.08462,0.81155,0.13145,0.56298,
1403715548962142976,-1.03686,0.73790,0.61779,-0.08563,0.81104,0.12806,0.56435,
1403715549062142976,-0.94675,0.87012,0.60894,-0.08990,0.80835,0.13216,0.56659,
1403715549162142976,-0.85461,0.99737,0.58601,-0.09816,0.79972,0.13920,0.57570,
1403715549262142976,-0.76378,1.12163,0.57329,-0.10605,0.78872,0.14530,0.58784,
1403715549362142976,-0.68168,1.24866,0.56552,-0.11687,0.78115,0.14756,0.59529,
1403715549462142976,-0.58063,1.33303,0.54942,-0.13423,0.78223,0.14435,0.59099,
1403715549562142976,-0.51793,1.44167,0.53311,-0.14650,0.78916,0.14146,0.57944,
1403715549662142976,-0.45995,1.54189,0.51781,-0.15491,0.79910,0.13379,0.56529,
1403715549762142976,-0.39530,1.62231,0.50544,-0.15764,0.80433,0.11798,0.56060,
1403715549862142976,-0.33129,1.69261,0.49457,-0.15332,0.80538,0.09633,0.56443,
1403715549962142976,-0.26694,1.75358,0.48579,-0.14984,0.80831,0.06499,0.56564,
1403715550062142976,-0.19785,1.78973,0.47955,-0.14051,0.81371,0.02954,0.56326,
1403715550162142976,-0.12863,1.79292,0.47924,-0.11363,0.81948,0.00153,0.56172,
1403715550262142976,-0.05844,1.79086,0.49007,-0.08127,0.82345,-0.02344,0.56104,
1403715550362142976,0.01336,1.78370,0.51556,-0.05032,0.82496,-0.04854,0.56085,
1403715550462142976,0.08198,1.74235,0.55224,-0.01690,0.82266,-0.07183,0.56372,
1403715550562142976,0.14783,1.69380,0.58826,0.01384,0.81905,-0.09851,0.56503,
1403715550662142976,0.22677,1.66513,0.61075,0.03574,0.81370,-0.13262,0.56483,
1403715550762142976,0.29283,1.60979,0.62182,0.05037,0.80617,-0.17063,0.56431,
1403715550862142976,0.35817,1.54756,0.61981,0.06039,0.79710,-0.21057,0.56272,
1403715550962142976,0.41990,1.46050,0.61043,0.07209,0.78681,-0.24849,0.56035,
1403715551062142976,0.47923,1.39230,0.59881,0.09491,0.77693,-0.27884,0.55644,
1403715551162142976,0.52941,1.30319,0.60012,0.12249,0.76609,-0.30522,0.55221,
1403715551262142976,0.57458,1.19855,0.61623,0.14273,0.75173,-0.33582,0.54932,
1403715551362142976,0.64286,1.05390,0.63493,0.15824,0.73545,-0.37039,0.54487,
1403715551462142976,0.66521,0.93797,0.65747,0.17685,0.71685,-0.40278,0.54094,
1403715551562142976,0.67851,0.80765,0.67397,0.20279,0.69812,-0.42968,0.53561,
1403715551662142976,0.67418,0.67252,0.70462,0.23911,0.68005,-0.44854,0.52837,
1403715551762142976,0.65910,0.53043,0.72961,0.27608,0.65835,-0.46550,0.52313,
1403715551862142976,0.63943,0.37709,0.75337,0.30677,0.63147,-0.48486,0.52158,
1403715551962142976,0.60160,0.24408,0.77613,0.33672,0.60269,-0.50254,0.52042,
1403715552062142976,0.55206,0.11761,0.79757,0.36948,0.58514,-0.51754,0.50324,
1403715552162142976,0.50401,-0.03001,0.82009,0.39256,0.57002,-0.53704,0.48225,
1403715552262142976,0.44818,-0.15683,0.83734,-0.42029,-0.54944,0.55205,-0.46552,
1403715552362142976,0.38630,-0.25607,0.85474,-0.44779,-0.52423,0.56696,-0.45081,
1403715552462142976,0.32142,-0.33249,0.86829,-0.47075,-0.49885,0.58647,-0.43081,
1403715552562142976,0.26110,-0.39110,0.88302,-0.49010,-0.46735,0.60828,-0.41399,
1403715552662142976,0.20204,-0.43218,0.90312,0.50661,0.42995,-0.63163,0.39942,
1403715552762142976,0.14395,-0.46758,0.90423,0.51795,0.39162,-0.65856,0.38035,
1403715552862142976,0.08753,-0.47646,0.90862,0.52714,0.35278,-0.68573,0.35700,
1403715552962142976,0.03090,-0.46927,0.90754,0.52856,0.31158,-0.71474,0.33570,
1403715553062142976,-0.02772,-0.44380,0.89619,0.52777,0.26824,-0.74103,0.31683,
1403715553162142976,-0.08728,-0.39475,0.89157,0.53437,0.22925,-0.75908,0.29272,
1403715553262142976,-0.14849,-0.32427,0.89049,0.54885,0.19095,-0.76796,0.26935,
1403715553362142976,-0.22330,-0.23972,0.87138,0.57222,0.15461,-0.76788,0.24294,
1403715553462142976,-0.29136,-0.12551,0.86426,0.60230,0.12484,-0.76099,0.20626,
1403715553562142976,-0.34726,0.00059,0.85243,0.62782,0.09791,-0.75368,0.16799,
1403715553662142976,-0.38847,0.13980,0.83822,0.64056,0.07809,-0.75238,0.13233,
1403715553762142976,-0.40991,0.28331,0.82214,0.63328,0.06866,-0.76389,0.10348,
1403715553862142976,-0.42270,0.44166,0.79957,0.61042,0.06862,-0.78528,0.07747,
1403715553962142976,-0.42935,0.59726,0.77268,0.58771,0.07189,-0.80370,0.05920,
1403715554062142976,-0.42113,0.74801,0.75486,0.55840,0.07204,-0.82471,0.05336,
1403715554162142976,-0.42236,0.89769,0.73166,0.52679,0.07385,-0.84528,0.05041,
1403715554262142976,-0.43000,1.04030,0.71856,0.50441,0.07746,-0.85864,0.04808,
1403715554362142976,-0.45527,1.17610,0.70097,-0.49465,-0.09183,0.86354,-0.03451,
1403715554462142976,-0.49894,1.29906,0.67979,0.51250,0.13278,-0.84836,-0.00013,
1403715554562142976,-0.55036,1.40471,0.65362,0.54483,0.18937,-0.81549,-0.04771,
1403715554662142976,-0.59826,1.47871,0.61576,0.57200,0.23509,-0.78069,-0.08984,
1403715554762142976,-0.63467,1.50968,0.56549,0.58906,0.26077,-0.75607,-0.11564,
1403715554862142976,-0.64336,1.48996,0.52460,0.60618,0.27041,-0.73758,-0.12409,
1403715554962142976,-0.62556,1.40413,0.50174,0.62273,0.25927,-0.72989,-0.11067,
1403715555062142976,-0.57190,1.25989,0.50188,0.62437,0.21659,-0.74802,-0.06096,
1403715555162142976,-0.49160,1.07802,0.51904,0.60431,0.15616,-0.78120,0.01204,
1403715555262142976,-0.40138,0.88010,0.53597,0.56952,0.09418,-0.81146,0.09112,
1403715555362142976,-0.31486,0.68515,0.53967,0.54006,0.04712,-0.82657,0.15132,
1403715555462142976,-0.24085,0.51046,0.54463,0.53944,0.03463,-0.82493,0.16521,
1403715555562142976,-0.17846,0.36309,0.56148,0.55347,0.04448,-0.81779,0.15134,
1403715555662142976,-0.12216,0.23970,0.59392,0.56287,0.05953,-0.81332,0.13469,
1403715555762142976,-0.06859,0.13314,0.63567,0.55855,0.06825,-0.81626,0.13069,
1403715555862142976,-0.02776,0.04503,0.70152,0.54696,0.06528,-0.82213,0.14379,
1403715555962142976,0.01668,-0.02751,0.75873,0.53930,0.06435,-0.82566,0.15263,
1403715556062142976,0.04692,-0.08043,0.82126,0.52639,0.05562,-0.83128,0.16971,
1403715556162142976,0.07134,-0.12002,0.86670,0.52445,0.05045,-0.83075,0.17962,
1403715556262142976,0.07173,-0.12791,0.91814,0.53501,0.05111,-0.82368,0.18082,
1403715556362142976,0.07303,-0.12343,0.96531,0.54348,0.05813,-0.81851,0.17689,
1403715556462142976,0.06472,-0.09328,1.00577,0.54888,0.07083,-0.81601,0.16685,
1403715556562142976,0.05090,-0.04990,1.03157,0.55229,0.09611,-0.81625,0.13954,
1403715556662142976,0.02970,0.00126,1.04039,0.55018,0.11545,-0.81834,0.11956,
1403715556762142976,0.00526,0.05859,1.04092,0.54203,0.12922,-0.82347,0.10675,
1403715556862142976,-0.02230,0.11454,1.02626,0.54511,0.14207,-0.82087,0.09403,
1403715556962142976,-0.05500,0.16925,1.01294,0.54879,0.15220,-0.81770,0.08380,
1403715557062142976,-0.09416,0.21179,1.00793,0.53781,0.15199,-0.82487,0.08509,
1403715557162142976,-0.13241,0.25775,0.98309,0.51942,0.14689,-0.83684,0.09124,
1403715557262142976,-0.18553,0.29037,0.96524,0.50319,0.14196,-0.84702,0.09595,
1403715557362142976,-0.25068,0.31953,0.96115,-0.49472,-0.13915,0.85240,-0.09650,
1403715557462142976,-0.32805,0.34427,0.94792,0.50029,0.13708,-0.84953,0.09602,
1403715557562142976,-0.42013,0.36971,0.95285,0.52047,0.13851,-0.83758,0.09154,
1403715557662142976,-0.52303,0.37214,0.92996,0.53891,0.14199,-0.82606,0.08392,
1403715557762142976,-0.63724,0.40440,0.91930,0.55191,0.14291,-0.81787,0.07789,
1403715557862142976,-0.74907,0.41771,0.91108,0.55413,0.13609,-0.81737,0.07951,
1403715557962142976,-0.85678,0.41526,0.91390,0.55368,0.12826,-0.81885,0.08045,
1403715558062142976,-0.96976,0.41597,0.93630,0.55450,0.12233,-0.81928,0.07971,
1403715558162142976,-1.08261,0.41122,0.95428,0.55195,0.11852,-0.82172,0.07791,
1403715558262142976,-1.19935,0.40798,0.98648,0.55063,0.12112,-0.82301,0.06923,
1403715558362142976,-1.31632,0.39523,1.01566,0.55835,0.12767,-0.81774,0.05706,
1403715558462142976,-1.43337,0.37590,1.04228,0.57320,0.12720,-0.80744,0.05752,
1403715558562142976,-1.54570,0.35047,1.05881,0.59303,0.12003,-0.79322,0.06865,
1403715558662142976,-1.65657,0.33183,1.06942,0.60521,0.11388,-0.78407,0.07734,
1403715558762142976,-1.74599,0.29818,1.05171,0.60847,0.11488,-0.78091,0.08211,
1403715558862142976,-1.83234,0.27149,1.04207,0.60880,0.12701,-0.77855,0.08424,
1403715558962142976,-1.90468,0.24105,1.03195,0.60929,0.14668,-0.77454,0.08565,
1403715559062142976,-1.96714,0.21919,1.02687,0.60851,0.16896,-0.77011,0.09003,
1403715559162142976,-2.01478,0.18794,1.02642,0.60697,0.18892,-0.76490,0.10404,
1403715559262142976,-2.04659,0.15470,1.02875,0.60573,0.21150,-0.75797,0.11761,
1403715559362142976,-2.06385,0.11834,1.02860,0.60246,0.23663,-0.75123,0.12920,
1403715559462142976,-2.06948,0.08299,1.02770,0.59018,0.26184,-0.75108,0.13786,
1403715559562142976,-2.06609,0.04458,1.01563,0.56797,0.27565,-0.76037,0.15256,
1403715559662142976,-2.05446,0.00474,0.99402,0.55193,0.28328,-0.76623,0.16741,
1403715559762142976,-2.03725,-0.04128,0.96179,0.54585,0.29721,-0.76428,0.17205,
1403715559862142976,-2.01452,-0.08764,0.93115,0.54160,0.31314,-0.75955,0.17803,
1403715559962142976,-1.98735,-0.14129,0.89893,0.53818,0.33468,-0.75174,0.18233,
1403715560062142976,-1.95642,-0.20325,0.86756,0.53366,0.35689,-0.74296,0.18934,
